Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_2944518,Não Informado,3.0,3.0,9.0,Não Informado,Para Viagem,2023-09-14
TXN_9169536,Bolo,5.0,3.0,15.0,Dinheiro,Na Loja,2023-06-10
TXN_8257774,Biscoito,5.0,1.0,5.0,Dinheiro,Para Viagem,2023-03-04
TXN_3873718,Não Informado,1.0,5.0,5.0,Dinheiro,Na Loja,2023-03-07
TXN_8767676,Vitamina,1.0,4.0,4.0,Não Informado,Não Informado,2023-11-30
TXN_1225638,Bolo,4.0,3.0,12.0,Dinheiro,Para Viagem,2023-05-28
TXN_5050111,Não Informado,3.0,5.0,15.0,Dinheiro,Na Loja,2023-06-13
TXN_5508620,Sanduíche,2.0,4.0,8.0,Dinheiro,Na Loja,2023-08-26
TXN_7864080,Chá,5.0,1.5,7.5,Cartão de Crédito,Para Viagem,2023-11-12
TXN_6066883,Bolo,2.0,3.0,6.0,Cartão de Crédito,Não Informado,2023-12-21
TXN_6034785,Café,3.0,2.0,6.0,Carteira Digital,Não Informado,2023-06-17
TXN_7818024,Bolo,3.0,3.0,9.0,Não Informado,Não Informado,2023-08-16
TXN_2463115,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Para Viagem,2023-09-12
TXN_9948425,Bolo,3.0,3.0,9.0,Não Informado,Para Viagem,2023-11-21
TXN_2540440,Não Informado,2.0,1.5,3.0,Carteira Digital,Não Informado,2023-12-30
TXN_2006923,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,2023-05-31
TXN_6762172,Café,5.0,2.0,10.0,Dinheiro,Para Viagem,2023-01-19
TXN_6638051,Vitamina,2.0,4.0,8.0,Dinheiro,Não Informado,2023-11-05
TXN_9834329,Vitamina,1.0,4.0,4.0,Dinheiro,Não Informado,2023-09-17
TXN_9172616,Não Informado,4.0,2.0,8.0,Não Informado,Para Viagem,2023-11-21
TXN_8867300,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-05-06
TXN_6987950,Bolo,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-05-04
TXN_9967728,Café,4.0,2.0,8.0,Não Informado,Não Informado,2023-01-30
TXN_5591967,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Para Viagem,2023-04-08
TXN_5861158,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-11-21
TXN_7501002,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-08-23
TXN_2848654,Vitamina,5.0,4.0,20.0,Carteira Digital,Na Loja,2023-03-15
TXN_2406254,Não Informado,5.0,3.0,15.0,Não Informado,Para Viagem,2023-11-12
TXN_3034652,Suco,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-11-04
TXN_2710779,Sanduíche,5.0,4.0,20.0,Carteira Digital,Na Loja,2023-09-30
TXN_2333576,Chá,2.0,1.5,3.0,Carteira Digital,Para Viagem,2023-11-22
TXN_6330369,Suco,1.0,3.0,3.0,Não Informado,Não Informado,2023-01-25
TXN_7852032,Sanduíche,1.0,4.0,4.0,Dinheiro,Não Informado,2023-03-19
TXN_7189368,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-01-22
TXN_6306655,Não Informado,4.0,1.0,4.0,Carteira Digital,Para Viagem,2023-01-22
TXN_7169320,Café,3.0,2.0,6.0,Cartão de Crédito,Não Informado,
TXN_6607568,Café,2.0,2.0,4.0,Dinheiro,Na Loja,2023-03-24
TXN_8245906,Bolo,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-02-08
TXN_9837568,Salada,5.0,5.0,25.0,Dinheiro,Na Loja,2023-04-17
TXN_9603263,Biscoito,5.0,1.0,5.0,Dinheiro,Não Informado,2023-05-02
TXN_9425610,Sanduíche,3.0,4.0,12.0,Dinheiro,Na Loja,2023-01-08
TXN_8092496,Suco,4.0,3.0,12.0,Não Informado,Na Loja,2023-03-11
TXN_3611851,Não Informado,4.0,,,Cartão de Crédito,Não Informado,2023-02-09
TXN_9749333,Biscoito,5.0,1.0,5.0,Dinheiro,Na Loja,2023-02-27
TXN_2771364,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-01-23
TXN_5180326,Suco,4.0,3.0,12.0,Não Informado,Não Informado,2023-04-26
TXN_7376092,Biscoito,4.0,1.0,4.0,Dinheiro,Na Loja,2023-11-07
TXN_9279347,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-02-27
TXN_8278982,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Para Viagem,2023-09-06
TXN_7686476,Café,3.0,2.0,6.0,Carteira Digital,Para Viagem,2023-01-03
TXN_4283563,Não Informado,2.0,1.5,3.0,Dinheiro,Não Informado,2023-05-04
TXN_1926278,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-07-29
TXN_3981000,Chá,1.0,1.5,1.5,Carteira Digital,Na Loja,2023-05-24
TXN_6167259,Suco,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-04-14
TXN_7068653,Biscoito,2.0,1.0,2.0,Dinheiro,Na Loja,2023-06-05
TXN_1572930,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-07-17
TXN_2788797,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-03-23
TXN_4255767,Suco,1.0,3.0,3.0,Não Informado,Não Informado,2023-05-25
TXN_7367474,Suco,5.0,3.0,15.0,Carteira Digital,Para Viagem,2023-01-01
TXN_7551097,Bolo,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-06-12
TXN_1546695,Café,5.0,2.0,10.0,Não Informado,Para Viagem,2023-03-06
TXN_4030010,Sanduíche,5.0,4.0,20.0,Não Informado,Para Viagem,
TXN_4567455,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-02-01
TXN_7958487,Biscoito,5.0,1.0,5.0,Não Informado,Não Informado,2023-01-20
TXN_2864420,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-07-12
TXN_1498343,Salada,2.0,5.0,10.0,Cartão de Crédito,Para Viagem,2023-03-31
TXN_3107619,Biscoito,2.0,1.0,2.0,Carteira Digital,Para Viagem,2023-05-31
TXN_1923349,Não Informado,4.0,1.5,6.0,Não Informado,Não Informado,2023-07-06
TXN_7380217,Chá,1.0,1.5,1.5,Carteira Digital,Não Informado,2023-09-10
TXN_3195132,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-08-26
TXN_9001088,Café,2.0,2.0,4.0,Cartão de Crédito,Não Informado,2023-08-19
TXN_2101437,Não Informado,2.0,4.0,8.0,Dinheiro,Na Loja,2023-08-27
TXN_7411993,Bolo,2.0,3.0,6.0,Carteira Digital,Na Loja,2023-02-11
TXN_2879092,Não Informado,3.0,1.5,4.5,Dinheiro,Não Informado,2023-05-22
TXN_8791641,Chá,5.0,1.5,7.5,Não Informado,Na Loja,2023-01-25
TXN_4679593,Suco,1.0,3.0,3.0,Dinheiro,Na Loja,2023-01-10
TXN_1907250,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-11-15
TXN_8504764,Não Informado,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-02-19
TXN_1630051,Vitamina,5.0,4.0,20.0,Carteira Digital,Para Viagem,2023-03-17
TXN_2566258,Biscoito,4.0,1.0,4.0,Dinheiro,Para Viagem,2023-06-08
TXN_5785600,Salada,5.0,5.0,25.0,Dinheiro,Na Loja,2023-12-10
TXN_4864206,Biscoito,5.0,1.0,5.0,Dinheiro,Na Loja,2023-03-18
TXN_4360040,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-11-15
TXN_9490163,Salada,4.0,5.0,20.0,Cartão de Crédito,Não Informado,2023-02-23
TXN_2640727,Não Informado,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-03-05
TXN_9927061,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-10-17
TXN_5113993,Café,1.0,2.0,2.0,Cartão de Crédito,Para Viagem,2023-02-10
TXN_2192787,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-01-01
TXN_2127588,Bolo,4.0,3.0,12.0,Dinheiro,Na Loja,2023-07-17
TXN_5284338,Não Informado,4.0,2.0,8.0,Dinheiro,Para Viagem,2023-03-30
TXN_8108748,Sanduíche,1.0,4.0,4.0,Dinheiro,Não Informado,2023-06-19
TXN_5538713,Biscoito,2.0,1.0,2.0,Carteira Digital,Para Viagem,2023-09-20
TXN_5949811,Chá,2.0,1.5,3.0,Carteira Digital,Na Loja,2023-02-21
TXN_2565449,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Na Loja,2023-10-04
TXN_7264039,Bolo,5.0,3.0,15.0,Dinheiro,Não Informado,2023-09-19
TXN_9224501,Salada,5.0,5.0,25.0,Cartão de Crédito,Na Loja,2023-12-08
TXN_5767393,Vitamina,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-09-11
TXN_2628024,Vitamina,1.0,4.0,4.0,Não Informado,Na Loja,2023-05-02
TXN_4638629,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-02-10
TXN_9287133,Bolo,5.0,3.0,15.0,Carteira Digital,Na Loja,2023-04-20
TXN_6223786,Bolo,5.0,3.0,15.0,Dinheiro,Não Informado,2023-07-05
TXN_5460750,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-07-31
TXN_6792445,Bolo,3.0,3.0,9.0,Dinheiro,Não Informado,2023-12-03
TXN_2543138,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-05-20
TXN_7134064,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Para Viagem,2023-04-04
TXN_8616163,Vitamina,2.0,4.0,8.0,Não Informado,Para Viagem,
TXN_9201988,Café,3.0,2.0,6.0,Não Informado,Não Informado,2023-05-14
TXN_5486063,Vitamina,3.0,4.0,12.0,Dinheiro,Na Loja,2023-05-21
TXN_2285849,Chá,2.0,1.5,3.0,Cartão de Crédito,Para Viagem,2023-09-10
TXN_9577271,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-09-30
TXN_6568536,Bolo,1.0,3.0,3.0,Dinheiro,Não Informado,2023-12-29
TXN_6802372,Suco,3.0,3.0,9.0,Não Informado,Na Loja,2023-07-20
TXN_2624121,Chá,5.0,1.5,7.5,Carteira Digital,Na Loja,2023-01-28
TXN_8994477,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-04-19
TXN_7868879,Sanduíche,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-05-02
TXN_8321225,Não Informado,4.0,1.5,6.0,Cartão de Crédito,Para Viagem,2023-08-20
TXN_1439390,Suco,4.0,3.0,12.0,Não Informado,Na Loja,2023-02-14
TXN_9373436,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-04-06
TXN_6243519,Café,3.0,2.0,6.0,Dinheiro,Para Viagem,2023-03-03
TXN_8668901,Suco,2.0,3.0,6.0,Cartão de Crédito,Para Viagem,2023-06-30
TXN_4903004,Chá,4.0,1.5,6.0,Carteira Digital,Na Loja,2023-12-03
TXN_2195218,Bolo,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-09-10
TXN_9678108,Salada,3.0,5.0,15.0,Não Informado,Para Viagem,2023-10-10
TXN_3206876,Salada,4.0,5.0,20.0,Não Informado,Na Loja,2023-11-07
TXN_3064922,Não Informado,2.0,5.0,10.0,Dinheiro,Não Informado,2023-11-12
TXN_7362525,Bolo,5.0,3.0,15.0,Dinheiro,Para Viagem,2023-06-09
TXN_2161341,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,2023-03-12
TXN_8753888,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Para Viagem,2023-12-25
TXN_3265596,Chá,1.0,1.5,1.5,Dinheiro,Não Informado,2023-12-28
TXN_2815691,Suco,5.0,3.0,15.0,Carteira Digital,Não Informado,2023-02-06
TXN_8956534,Café,5.0,2.0,10.0,Dinheiro,Para Viagem,2023-06-05
TXN_7957208,Chá,1.0,1.5,1.5,Carteira Digital,Para Viagem,2023-04-14
TXN_6851213,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-05-19
TXN_7127903,Café,5.0,2.0,10.0,Não Informado,Na Loja,2023-11-27
TXN_7543722,Biscoito,3.0,1.0,3.0,Carteira Digital,Não Informado,2023-08-26
TXN_7952680,Não Informado,1.0,5.0,5.0,Não Informado,Não Informado,2023-06-09
TXN_8556062,Sanduíche,5.0,4.0,20.0,Não Informado,Não Informado,2023-08-07
TXN_8429412,Vitamina,4.0,4.0,16.0,Não Informado,Não Informado,2023-06-23
TXN_3817784,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-11-25
TXN_1749105,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-10-17
TXN_9731530,Chá,4.0,1.5,6.0,Cartão de Crédito,Não Informado,2023-06-23
TXN_1248266,Salada,3.0,5.0,15.0,Cartão de Crédito,Na Loja,2023-10-14
TXN_5400273,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-05-24
TXN_2255634,Salada,4.0,5.0,20.0,Não Informado,Não Informado,2023-04-09
TXN_3312002,Vitamina,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-04-30
TXN_5331122,Salada,4.0,5.0,20.0,Cartão de Crédito,Na Loja,2023-09-26
TXN_1227800,Suco,3.0,3.0,9.0,Dinheiro,Para Viagem,2023-02-19
TXN_1867836,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-03-21
TXN_3051509,Biscoito,5.0,1.0,5.0,Não Informado,Na Loja,2023-03-07
TXN_5108804,Suco,1.0,3.0,3.0,Carteira Digital,Na Loja,2023-09-26
TXN_2699583,Sanduíche,5.0,4.0,20.0,Carteira Digital,Na Loja,2023-07-26
TXN_1622577,Suco,1.0,3.0,3.0,Dinheiro,Não Informado,2023-03-14
TXN_9508880,Café,4.0,2.0,8.0,Não Informado,Na Loja,2023-10-26
TXN_2156218,Vitamina,2.0,4.0,8.0,Carteira Digital,Na Loja,2023-07-24
TXN_8271025,Suco,5.0,3.0,15.0,Cartão de Crédito,Não Informado,2023-03-09
TXN_4894699,Biscoito,2.0,1.0,2.0,Carteira Digital,Na Loja,2023-02-20
TXN_5427338,Bolo,2.0,3.0,6.0,Carteira Digital,Na Loja,2023-04-27
TXN_8631468,Bolo,1.0,3.0,3.0,Cartão de Crédito,Na Loja,2023-10-10
TXN_6315590,Chá,5.0,1.5,7.5,Não Informado,Na Loja,2023-10-04
TXN_7825457,Bolo,5.0,3.0,15.0,Dinheiro,Não Informado,2023-09-15
TXN_7468777,Salada,1.0,5.0,5.0,Carteira Digital,Na Loja,
TXN_2378096,Chá,3.0,1.5,4.5,Dinheiro,Para Viagem,2023-09-22
TXN_2627056,Sanduíche,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-04-22
TXN_5062280,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-07-05
TXN_3620110,Café,1.0,2.0,2.0,Carteira Digital,Para Viagem,2023-06-01
TXN_7290923,Salada,3.0,5.0,15.0,Não Informado,Não Informado,2023-02-09
TXN_7844687,Bolo,1.0,3.0,3.0,Não Informado,Na Loja,
TXN_1005331,Café,1.0,2.0,2.0,Carteira Digital,Para Viagem,2023-11-04
TXN_1579182,Suco,5.0,3.0,15.0,Dinheiro,Na Loja,2023-02-20
TXN_7311097,Café,5.0,2.0,10.0,Não Informado,Na Loja,2023-08-05
TXN_1185118,Não Informado,5.0,3.0,15.0,Não Informado,Não Informado,
TXN_4836614,Não Informado,4.0,1.5,6.0,Carteira Digital,Não Informado,2023-04-03
TXN_7477271,Chá,5.0,1.5,7.5,Não Informado,Para Viagem,2023-07-12
TXN_6503052,Suco,4.0,3.0,12.0,Não Informado,Não Informado,2023-04-21
TXN_6471268,Vitamina,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-02-10
TXN_3985301,Vitamina,2.0,4.0,8.0,Não Informado,Na Loja,
TXN_6843517,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Na Loja,2023-01-02
TXN_9370304,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-09-01
TXN_9298053,Suco,5.0,3.0,15.0,Dinheiro,Na Loja,2023-06-29
TXN_1446862,Bolo,3.0,3.0,9.0,Não Informado,Para Viagem,2023-09-26
TXN_4987246,Biscoito,3.0,1.0,3.0,Carteira Digital,Para Viagem,2023-11-24
TXN_6271219,Sanduíche,3.0,4.0,12.0,Dinheiro,Não Informado,2023-06-07
TXN_2614545,Chá,1.0,1.5,1.5,Não Informado,Na Loja,2023-08-10
TXN_4917580,Não Informado,3.0,2.0,6.0,Não Informado,Na Loja,2023-03-08
TXN_6236864,Chá,2.0,1.5,3.0,Carteira Digital,Na Loja,2023-08-17
TXN_7825648,Café,1.0,2.0,2.0,Não Informado,Para Viagem,2023-05-18
TXN_1853196,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-08-28
TXN_7201361,Vitamina,3.0,4.0,12.0,Dinheiro,Na Loja,2023-05-26
TXN_6902481,Suco,3.0,3.0,9.0,Dinheiro,Não Informado,2023-09-03
TXN_4041845,Suco,5.0,3.0,15.0,Não Informado,Não Informado,2023-12-01
TXN_8861272,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-03-27
TXN_7527954,Bolo,4.0,3.0,12.0,Não Informado,Não Informado,2023-12-09
TXN_2229365,Sanduíche,2.0,4.0,8.0,Dinheiro,Na Loja,2023-09-07
TXN_5563675,Chá,3.0,1.5,4.5,Carteira Digital,Na Loja,2023-01-01
TXN_7416770,Não Informado,3.0,3.0,9.0,Não Informado,Para Viagem,2023-04-08
TXN_6594187,Chá,5.0,1.5,7.5,Não Informado,Não Informado,
TXN_8632098,Salada,2.0,5.0,10.0,Não Informado,Não Informado,2023-01-06
TXN_3520908,Sanduíche,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-08-01
TXN_7907499,Suco,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-04-18
TXN_8360073,Bolo,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-06-15
TXN_4840295,Não Informado,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-02-02
TXN_4140167,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-06-29
TXN_2690515,Sanduíche,2.0,4.0,8.0,Dinheiro,Para Viagem,2023-09-06
TXN_2080682,Café,3.0,2.0,6.0,Cartão de Crédito,Na Loja,2023-05-02
TXN_8399341,Chá,5.0,1.5,7.5,Dinheiro,Não Informado,2023-03-22
TXN_5661891,Salada,1.0,5.0,5.0,Carteira Digital,Para Viagem,2023-10-28
TXN_3164212,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-11-14
TXN_1834831,Não Informado,5.0,5.0,25.0,Carteira Digital,Na Loja,2023-02-16
TXN_3360401,Não Informado,2.0,1.5,3.0,Não Informado,Para Viagem,2023-02-05
TXN_6036520,Café,5.0,2.0,10.0,Dinheiro,Não Informado,2023-09-15
TXN_1582958,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-12-08
TXN_9834415,Biscoito,2.0,1.0,2.0,Cartão de Crédito,Na Loja,2023-12-28
TXN_7325430,Café,2.0,2.0,4.0,Dinheiro,Não Informado,2023-04-17
TXN_6440365,Vitamina,2.0,4.0,8.0,Dinheiro,Não Informado,2023-05-14
TXN_4002629,Bolo,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-06-15
TXN_4244830,Café,5.0,2.0,10.0,Não Informado,Na Loja,2023-04-24
TXN_2217038,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-06-12
TXN_6259827,Bolo,2.0,3.0,6.0,Cartão de Crédito,Para Viagem,2023-06-14
TXN_6551087,Vitamina,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-05-02
TXN_1643039,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,2023-02-17
TXN_3683787,Chá,5.0,1.5,7.5,Cartão de Crédito,Não Informado,2023-09-16
TXN_5765576,Sanduíche,5.0,4.0,20.0,Não Informado,Na Loja,2023-11-22
TXN_4155134,Biscoito,1.0,1.0,1.0,Não Informado,Para Viagem,2023-05-07
TXN_1795044,Café,2.0,2.0,4.0,Carteira Digital,Não Informado,2023-08-15
TXN_3328393,Não Informado,3.0,3.0,9.0,Não Informado,Não Informado,2023-04-16
TXN_2399870,Salada,4.0,5.0,20.0,Não Informado,Não Informado,2023-04-08
TXN_8898121,Chá,4.0,1.5,6.0,Carteira Digital,Não Informado,2023-03-26
TXN_4735392,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-04-04
TXN_3244935,Salada,5.0,5.0,25.0,Não Informado,Para Viagem,2023-11-24
TXN_8410712,Suco,5.0,3.0,15.0,Carteira Digital,Para Viagem,2023-10-23
TXN_8997048,Suco,1.0,3.0,3.0,Não Informado,Na Loja,2023-12-05
TXN_6009395,Sanduíche,4.0,4.0,16.0,Dinheiro,Na Loja,2023-07-20
TXN_3733753,Sanduíche,1.0,4.0,4.0,Carteira Digital,Para Viagem,2023-03-10
TXN_4084548,Salada,2.0,5.0,10.0,Dinheiro,Na Loja,2023-07-21
TXN_7125945,Bolo,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-01-30
TXN_6746140,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,
TXN_8103439,Vitamina,1.0,4.0,4.0,Não Informado,Para Viagem,2023-11-30
TXN_9474082,Não Informado,3.0,5.0,15.0,Carteira Digital,Na Loja,2023-03-22
TXN_2623927,Sanduíche,2.0,4.0,8.0,Não Informado,Não Informado,2023-01-27
TXN_8707598,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-10-22
TXN_2810554,Não Informado,1.0,3.0,3.0,Cartão de Crédito,Para Viagem,2023-02-18
TXN_5435751,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Para Viagem,2023-05-24
TXN_9991468,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-11-30
TXN_1339457,Não Informado,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-05-23
TXN_5186460,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-11-07
TXN_8936782,Suco,5.0,3.0,15.0,Não Informado,Na Loja,2023-04-01
TXN_6885561,Vitamina,3.0,4.0,12.0,Carteira Digital,Para Viagem,2023-06-24
TXN_4089089,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-10-26
TXN_6304285,Bolo,5.0,3.0,15.0,Carteira Digital,Para Viagem,2023-11-16
TXN_7792996,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-12-20
TXN_3653328,Biscoito,4.0,1.0,4.0,Carteira Digital,Na Loja,2023-06-27
TXN_3003876,Biscoito,3.0,1.0,3.0,Dinheiro,Não Informado,2023-08-27
TXN_4015634,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-06-28
TXN_8166394,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-12-22
TXN_1270603,Suco,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-12-03
TXN_8837886,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-04-20
TXN_1437275,Café,3.0,2.0,6.0,Cartão de Crédito,Não Informado,2023-07-22
TXN_5791605,Vitamina,3.0,4.0,12.0,Não Informado,Para Viagem,2023-05-17
TXN_5836079,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-07-14
TXN_2897115,Não Informado,3.0,2.0,6.0,Carteira Digital,Na Loja,2023-06-23
TXN_8916613,Salada,4.0,5.0,20.0,Não Informado,Para Viagem,2023-06-19
TXN_9251292,Chá,2.0,1.5,3.0,Dinheiro,Não Informado,2023-01-20
TXN_9639025,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-12-06
TXN_7770253,Café,5.0,2.0,10.0,Carteira Digital,Para Viagem,2023-01-06
TXN_9196116,Bolo,2.0,3.0,6.0,Não Informado,Na Loja,2023-07-06
TXN_5405799,Café,3.0,2.0,6.0,Dinheiro,Não Informado,2023-08-13
TXN_1701500,Vitamina,1.0,4.0,4.0,Não Informado,Para Viagem,2023-01-05
TXN_6669163,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Para Viagem,2023-07-26
TXN_9695128,Bolo,1.0,3.0,3.0,Dinheiro,Na Loja,2023-12-21
TXN_8700156,Chá,4.0,1.5,6.0,Cartão de Crédito,Na Loja,2023-12-25
TXN_7192920,Vitamina,4.0,4.0,16.0,Carteira Digital,Não Informado,2023-02-28
TXN_1866816,Suco,3.0,3.0,9.0,Não Informado,Na Loja,2023-08-21
TXN_2423762,Café,1.0,2.0,2.0,Não Informado,Não Informado,2023-08-12
TXN_4007506,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-01-19
TXN_4371760,Vitamina,2.0,4.0,8.0,Dinheiro,Na Loja,2023-01-12
TXN_4468830,Vitamina,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-11-10
TXN_1908100,Suco,2.0,3.0,6.0,Não Informado,Na Loja,2023-04-17
TXN_3892344,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-07-28
TXN_3023841,Chá,3.0,1.5,4.5,Carteira Digital,Para Viagem,2023-04-29
TXN_8793244,Bolo,4.0,3.0,12.0,Cartão de Crédito,Para Viagem,2023-05-08
TXN_5764993,Salada,3.0,5.0,15.0,Não Informado,Para Viagem,2023-04-26
TXN_2376525,Sanduíche,5.0,4.0,20.0,Não Informado,Não Informado,
TXN_2628941,Vitamina,1.0,4.0,4.0,Não Informado,Na Loja,2023-12-27
TXN_5206049,Não Informado,3.0,1.0,3.0,Carteira Digital,Não Informado,2023-06-24
TXN_5448602,Suco,3.0,3.0,9.0,Cartão de Crédito,Na Loja,2023-01-17
TXN_1346517,Café,1.0,2.0,2.0,Carteira Digital,Para Viagem,2023-03-20
TXN_9277534,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Na Loja,2023-04-25
TXN_4946991,Bolo,1.0,3.0,3.0,Não Informado,Não Informado,2023-04-17
TXN_9663098,Suco,2.0,3.0,6.0,Dinheiro,Não Informado,2023-06-10
TXN_2492586,Salada,3.0,5.0,15.0,Dinheiro,Não Informado,2023-05-17
TXN_2450799,Chá,5.0,1.5,7.5,Não Informado,Não Informado,2023-11-26
TXN_6145837,Bolo,5.0,3.0,15.0,Carteira Digital,Para Viagem,2023-08-27
TXN_3665727,Biscoito,1.0,1.0,1.0,Não Informado,Na Loja,2023-10-13
TXN_5067056,Sanduíche,1.0,4.0,4.0,Dinheiro,Na Loja,2023-08-13
TXN_8453110,Vitamina,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-06-24
TXN_4954887,Biscoito,3.0,1.0,3.0,Não Informado,Na Loja,2023-06-11
TXN_4449173,Não Informado,1.0,2.0,2.0,Carteira Digital,Para Viagem,2023-04-05
TXN_6641409,Não Informado,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-11-21
TXN_6132959,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,2023-07-01
TXN_8626161,Vitamina,3.0,4.0,12.0,Carteira Digital,Na Loja,2023-11-23
TXN_7099050,Salada,3.0,5.0,15.0,Cartão de Crédito,Para Viagem,2023-01-18
TXN_8938663,Café,1.0,2.0,2.0,Carteira Digital,Não Informado,2023-09-09
TXN_5039624,Biscoito,4.0,1.0,4.0,Não Informado,Para Viagem,2023-04-27
TXN_9565465,Chá,3.0,1.5,4.5,Cartão de Crédito,Na Loja,2023-12-26
TXN_6301600,Suco,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-02-28
TXN_1529904,Café,1.0,2.0,2.0,Cartão de Crédito,Na Loja,
